PATH	DURATION	TRANSCRIPT
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224122.wav	4.104000	Hay là đợi tuần bốn mươi chín của con thảo
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224148.wav	4.392000	Điều đầu tiên mà Trinh nghĩ đến đó chính là trộm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224151.wav	4.212000	Như một thói quen thường lệ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224169.wav	2.664000	Có còn mẹ không?
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224173.wav	2.880000	Hà ni ngẩn người một lúc
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224188.wav	2.484000	Tại nhà Quân lúc này
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224189.wav	2.880000	Bỗng nhiên người của em lạnh toát
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224196.wav	3.240000	Tôi muốn những đêm đông giá lạnh
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224197.wav	5.112000	Chẳng biết từ khi nào mà chinh chỉ muốn quân là của riêng mình
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224199.wav	3.744000	chắc là do viên đá của bà dân tộc đó con
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224202.wav	3.852000	Tiếng nước chảy ra nhưng rồi tắt ngay sau đó
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224207.wav	2.304000	Ngày cũng như đêm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224225.wav	3.492000	Chẳng hiểu vì sao mà Trinh vừa hỏi xong
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224226.wav	2.412000	Phải quay lại đây ngay
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224232.wav	2.952000	Nó đưa tay lên trán rồi nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224253.wav	3.672000	Thì hai người đã chết rồi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224261.wav	2.484000	Nuôi ký ức một mình
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224264.wav	2.520000	Cũng đều làm đúng
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224273.wav	5.292000	Xin chào toàn thể quý thính giả của Nghe đọc truyện chấm net
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224277.wav	3.384000	nó Húc văng cả người cả xe
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224280.wav	3.204000	lạ thật
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224286.wav	3.672000	Thương người yêu dấu nghìn trùng cách xa
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224290.wav	3.744000	Chứ tại sao từ hôm qua cũng làm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224294.wav	3.924000	Bất giác trình đưa tay lên bịt miệng lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224298.wav	5.184000	Cách tạo phòng học trên Zoom
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224304.wav	3.024000	Nhưng Xem chừng anh lại ngại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224305.wav	2.484000	Mẹ vẫn đợi chờ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224320.wav	2.520000	Chẳng ai có lỗi cả
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224327.wav	3.492000	thì Phương đang nằm với đôi mắt Ngây Dại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224331.wav	3.384000	Còn luôn hiện ra những sự ám ảnh kia
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224332.wav	4.572000	mà không sao có thể hét lên được
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224344.wav	3.132000	Ai nuôi kuman cũng đều như vậy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224345.wav	4.680000	Xã hội phát triển thông tin được cập nhật trên internet liên tục
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224352.wav	4.212000	Nếu như còn khiến cho người đàn ông này yêu mẹ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224353.wav	3.960000	Nó chỉ vào chỗ đằng gốc cây nhưng không thấy ai cả
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224356.wav	2.412000	Bước đường con đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224364.wav	2.052000	đức hạnh
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224374.wav	3.924000	Vậy nói là giúp làm phúc cơ mà
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224376.wav	2.304000	chị bình tĩnh lại đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224381.wav	3.024000	Lúc bấy giờ em còn mắng Thảo
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224384.wav	2.484000	con chào ba má
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224386.wav	3.960000	Bầu trời trong xanh sau trận mưa tầm tã vào tối qua
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224399.wav	4.464000	Nhưng mà đáng lo ngại là con quỷ đen kia kìa
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224423.wav	2.304000	Đi ngay đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224427.wav	3.852000	Tao không có chạy được mày giúp tao đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224448.wav	2.484000	Lấy Chồng Giàu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224461.wav	3.240000	Nhớ lại câu nói của quân bữa tối
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224473.wav	3.852000	Thì cũng chẳng ai biết về tung tích của nó
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224484.wav	6.012000	Mẹ đây tâm đắc
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224485.wav	3.672000	Giữa chốn thâm Sơn cùng cốc này
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224493.wav	3.852000	Điều này khiến cho ta bứt rứt không yên
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224494.wav	3.960000	Rời khỏi căn phòng mà Hà vẫn còn sởn cả gai ốc
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224498.wav	4.680000	Đó là vì những ai đã từng đọc và nghe nghiệp báo hài nhi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224524.wav	4.212000	về nước chơi chưa được bao lâu laij bị tai nạn
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224529.wav	4.320000	Nếu tao mà chết mày có chơi với tao nữa không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224542.wav	4.140000	vậy bà cho tôi biết chuyện gì đã xảy ra được không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224543.wav	3.744000	Mọi người cũng bán tín bán Nghi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224548.wav	3.240000	Đám ma cũng đã xong xuôi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224552.wav	2.880000	Chín tháng mười ngày
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224564.wav	3.672000	Nó sẽ giúp cô thực hiện những yêu cầu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224571.wav	3.960000	nên có thể rất tự ti mặc cảm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224572.wav	2.304000	Bên thềm gió mát
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224592.wav	2.952000	Em cứ đi Thảo chạy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224623.wav	2.880000	Trinh vội vàng cười gượng
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224631.wav	2.880000	Vừa thông minh lại vừa xinh đẹp
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224634.wav	3.744000	Khiến cho họ thành như vậy còn trách ai
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224643.wav	3.204000	Cái chết được phía công an kết luận
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224647.wav	3.420000	Nhà chị đến tìm tôi có đúng không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224652.wav	2.952000	Mắt sa giọt lệ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224653.wav	2.520000	Hoa dã quỳ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224654.wav	3.420000	tên khai sinh là Nguyễn Sinh Cung
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224668.wav	3.384000	chính là xe mà Hạ dắt ra ban nãy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224674.wav	2.412000	Bên kia liền đáp
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224675.wav	2.664000	Anh Chàng ngơ ngác
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224683.wav	2.952000	tôi càng nghe càng không hiểu gì cả
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224689.wav	2.412000	Cho bản thân con
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224696.wav	3.960000	Cuộc gọi đến lại lưu tên của một người khác
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224703.wav	3.132000	Không có xảy ra chuyện gì cả
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224721.wav	2.700000	Chú sửa xe liền nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224741.wav	3.744000	một chiếc xe công nông từ đâu chạy lại như điên
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224752.wav	2.484000	Không lên tiếng hỏi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224758.wav	2.772000	Xa trường tự lúc nào
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224800.wav	3.672000	Ăn uống xong cả đoàn lại ngồi bên nhau
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224804.wav	2.664000	Tình sâu, nghĩa nặng.
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224843.wav	3.384000	lại càng khiến cho cô cảm thấy hứng
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224844.wav	3.420000	Những gì Mày muốn sẽ được thực hiện
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224849.wav	2.520000	mất nhà mất cửa
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224856.wav	3.024000	Sao tôi đang ở Sài Gòn
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224868.wav	3.132000	Thì chuyện sẽ rắc rối còn dài
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224878.wav	2.952000	Chiều nay là quãng thời gian
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224884.wav	3.240000	Sự đáp lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224890.wav	3.744000	Gánh hết cuộc đời thời gian chữa lành không???
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224908.wav	2.952000	Sao bằng tình mẹ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224909.wav	4.932000	kể ra ở Việt Nam mà được như thế thì cũng là quá siêu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224945.wav	3.132000	Khổthân cái Hạ thật đấy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224954.wav	4.212000	Nét ngoằn ngoèo một thứ tiếng xa xăm.
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224963.wav	4.140000	Cứ như hắn đang lo sợ điều gì đó hắn liền nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25224980.wav	3.852000	Bố mẹ có hỏi nhưng anh ta không đáp lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25225385.wav	3.492000	Làm sao để anh ta ở lại đây được
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25225387.wav	3.204000	Và mất hút ở bên ngoài
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25225397.wav	4.644000	Chết ngày trước mặt con thanh nhà tôi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246005.wav	4.392000	Nhìn vào đôi tay mới rồi còn cảm xúc rất đau
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246006.wav	3.852000	Cái đợt đám ma của cái Nhi bọn tao cũng đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246007.wav	4.464000	Tiếng mõ tụng kinh vẫn còn vang lên tới điện chính
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246015.wav	3.204000	là nói theo con Thảo trước đó
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246018.wav	3.240000	Điều hôm nay ta nói, ngày mai
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246022.wav	3.420000	em cũng ngó vào mà thấy máu thôi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246041.wav	4.140000	thì không lẽ anh chị vẫn làm ngơ được sao
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246042.wav	3.600000	Mà đứng áp sát người ngay cánh cửa
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246043.wav	3.600000	Với hiện trường và lời khai của Trinh
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246044.wav	2.052000	Quan tâm đến mẹ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246045.wav	5.112000	Có trên tầng hai cũng có hai phòng ở và một nhà vệ sinh
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246053.wav	3.384000	mà Quyết định số phận một con người được
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246054.wav	4.932000	Có bị cảm lạnh cả tay của cậu lạnh lắm này
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246055.wav	2.664000	Này này
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246056.wav	4.572000	Nên bây giờ cô có thể nhìn rõ được mặt của anh chàng hơn
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246166.wav	2.700000	sẽ không qua được tuổi mười ba
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246168.wav	3.420000	Trong số tất cả các bạn học đại học
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246171.wav	3.852000	cuộc đời của Trinh như được bước sang một trang mới
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246176.wav	3.852000	Vắng chủ nhà gà vọc niêu tôm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246190.wav	3.600000	Thảo ấp úng nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246191.wav	4.572000	Đó là kumanthong vẫn chưa thể giúp cô quyến rũ được quân
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246193.wav	3.960000	bất giác Trinh lại nghe thấy giọng nói của trẻ con
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246201.wav	2.700000	có lần nó nói láo
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246210.wav	2.880000	Nhớ quá đi thôi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246212.wav	4.104000	Quỷ già thì đã có làm sao
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246229.wav	2.880000	trên lúc ấy mới chập tối
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246258.wav	4.140000	Mà xem ra cô ấy cũng không Có khỏe lắm đâu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246313.wav	4.032000	Trinh lo rằng quân sẽ không gặp lại mình nữa
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246329.wav	3.240000	Thảo đưa bàn tay kéo em đứng dậy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246331.wav	2.664000	Mộng uyên ương hồ điệp
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246379.wav	3.672000	Nhấc máy lên lặng thầm nghe giọng nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246386.wav	3.492000	Đừng tắm chiều nay, biển lắm người.
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246387.wav	3.024000	Bạn của Trinh cháo bố mẹ Phương
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246388.wav	2.232000	Na phải không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246389.wav	3.132000	Con bé lại không về gặp bố mẹ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246394.wav	4.392000	Nhưng anh lại không chú ý, anh phải là của em
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246403.wav	2.484000	Biển cả một tình
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246404.wav	2.772000	Xin lỗi anh Quân à
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246405.wav	5.400000	Bởi lô hàng mới nhập về được cách đây ba ngày đã bán sạch
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246412.wav	5.364000	Với những cái lá cây vẫn còn đập vào nhau kêu lên rào rạt
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25246426.wav	2.952000	Chính mỉm cười rồi đáp lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247465.wav	3.204000	Mẹ ơi chờ nhé
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247466.wav	2.880000	Bốn chữ lượn lờ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247468.wav	4.572000	Bên nhau sánh bước con đường mộng mơ.
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247469.wav	5.544000	Hồi tối nào mày chẳng qua giúp tao học bài
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247471.wav	4.104000	Có chuyện gì cần đến em anh cứ hỏi đi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247472.wav	2.484000	Nói xong
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247475.wav	3.924000	Tôi thì cả đêm qua cũng không ngủ được
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247485.wav	2.772000	Cô ấy đâu rồi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247487.wav	5.400000	chồng cái Nhi ngày trước cũng giàu có và ngon lành lắm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247488.wav	5.040000	Hơn nữa con thanh lại tận mắt chứng kiến cảnh nó chết
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247503.wav	3.960000	bày đủ mọi cách dùng đủ mọi chiêu trò
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247504.wav	4.212000	tao nghĩ ma cũng chẳng có gì đáng sợ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247514.wav	3.204000	Sắp có chuyện không hay rồi đấy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247539.wav	5.364000	Gặp trường hợp em như thế em có bình tĩnh được không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247558.wav	2.880000	việt nam vô địch
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247560.wav	4.140000	Đó là hội múa và những tối quy định ở đây
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247562.wav	3.420000	Nội dung tin nhắn và đọc được như sau
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247572.wav	2.304000	bà ấy đáp lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247579.wav	3.960000	Trong truyện chúng ta đều được nghe qua
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247585.wav	4.464000	vậy lúc gặp thần chết còn dám mở mắt ra không
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247609.wav	3.492000	thì bà nội của thảo ngạc nhiên lắm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247611.wav	2.880000	Không không được
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247618.wav	4.464000	Là không thể về chứ không phải là không muốn về
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247621.wav	2.664000	Nhưng em không buông
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247622.wav	2.160000	Trinh thở gấp
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247633.wav	2.700000	Đứa con xa nhà
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247636.wav	2.304000	Chinh khẽ hỏi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247637.wav	3.600000	Tham phú phụ bần
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247649.wav	3.492000	Ngoài tiếng mưa tiếng gió ở bên ngoài
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247650.wav	2.664000	Có hàng cây mát
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247652.wav	3.960000	Ngồi nghe thấy cao tăng đó nói chuyện một hồi lâu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247667.wav	3.420000	Ai định nghĩa thế gian này muôn mặt
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247693.wav	4.140000	người nhà của thảo lên làm thủ tục nhận xác
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247701.wav	3.420000	Đông đã đến từng giờ sương phủ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247702.wav	3.240000	Vang lên những tiếng kêu lộp bộp
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247713.wav	3.024000	Nhưng sau đó một thời gian
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247725.wav	2.412000	tạm biệt
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247731.wav	4.932000	Khi bước trở vào đã thấy một người nằm im dưới sàn nhà
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247741.wav	2.952000	bóng đen đó cất tiếng hỏi em
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25247751.wav	3.132000	Nói là tao mê tín
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255184.wav	3.384000	tiếp tục là tiếng nói của Hạ
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255186.wav	3.744000	Cũng như mình trong những lúc vắng nhau
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255187.wav	2.880000	Tuấn lo lắng nhìn người yêu
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255188.wav	4.680000	Cô mong muốn bạn của mình chết và nó lập tức được thực hiện
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255189.wav	3.564000	Hay là thôi Anh đừng xuất hiện
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255192.wav	4.140000	Nét Trinh sợ Phương dạy sẽ kể lại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255193.wav	5.184000	Nhưng là thân xác đã chết chứ linh hồn ta vẫn vậy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255194.wav	3.492000	Chỉ cần cô chăm sóc cho nó thật tốt
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255196.wav	2.664000	Mẹ em liền nói
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255199.wav	3.024000	Nhà anh ta cũng khá rộng
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255203.wav	3.672000	Chinh sao đến tìm tôi sớm vậy
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255210.wav	2.520000	Làm gì thì làm
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255213.wav	3.492000	Nằm trên chiếc giường mà trinh quằn quại
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255215.wav	4.680000	Và mang tà niệm về sự thống trị và quyền lực
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255217.wav	5.004000	Nói cho dễ hiểu thì giống như là cô trồng một cái cây
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255218.wav	5.220000	Người đi dựng những mái lều đơn sơ để kiếm chỗ nghỉ ngơi
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255225.wav	4.572000	Thông thường linh hồn sau khi chết sẽ được siêu thoát
/data/cv-corpus-13.0-2023-03-09/vi/clips_wav/common_voice_vi_25255228.wav	2.160000	Nói lời yêu thương
